,number,value,datetime_start,datetime_complete,duration,params_input_scaling,params_leaking_rate,params_ridge,params_spectral_radius,user_attrs_n_folds,user_attrs_n_inits,user_attrs_seeds,user_attrs_top10_accuracy,state
244,244,0.028604791602052,2023-02-05 03:14:10,2023-02-05 03:17:15,0 days 00:03:05,0.0019887963712634385,2.3915188717473806e-06,0.003243969522476185,0.007092796254767713,3,1,[69065],0.18195419429598791,COMPLETE
245,245,0.02010362784922977,2023-02-05 03:17:15,2023-02-05 03:20:22,0 days 00:03:07,0.009078672178736346,0.000638149451798391,4.911932949473559e-08,0.015098057245180704,3,1,[69065],0.1356174131300357,COMPLETE
246,246,0.021855097110378207,2023-02-05 03:20:22,2023-02-05 03:23:31,0 days 00:03:09,0.0039898586570660585,0.0049904044099352155,1.102339938395059e-05,0.046930731544456074,3,1,[69065],0.1418193190036421,COMPLETE
247,247,0.018388492545668714,2023-02-05 03:23:31,2023-02-05 03:26:45,0 days 00:03:14,2.8024572096250515,1.2926283041167121e-05,3.077689829358765e-07,0.13113178146875643,3,1,[69065],0.11784811926546705,COMPLETE
248,248,0.014229913568786482,2023-02-05 03:26:45,2023-02-05 03:29:51,0 days 00:03:06,0.00013026909236594705,2.3419294635773594e-05,3.271008434578617e-08,1.1356036465511818,3,1,[69065],0.10489810020002244,COMPLETE
249,249,0.019264137329661365,2023-02-05 03:29:51,2023-02-05 03:33:04,0 days 00:03:13,9.842289475122268,2.3087487542256405e-05,9.749285524080185e-08,22.155743068835896,3,1,[69065],0.11230363879853317,COMPLETE
250,250,0.019665440081135056,2023-02-05 03:33:04,2023-02-05 03:36:14,0 days 00:03:10,0.03872978859107511,3.6104581220452027e-06,3.0169745344656053e-05,0.0014709744579850554,3,1,[69065],0.1349963695991273,COMPLETE
251,251,0.022220029965631886,2023-02-05 03:36:14,2023-02-05 03:39:32,0 days 00:03:18,0.02547296038451316,0.09628428734790702,8.512698565553027e-05,2.9569586696941874,3,1,[69065],0.13981338026439574,COMPLETE
252,252,0.018242821288081325,2023-02-05 03:39:32,2023-02-05 03:42:45,0 days 00:03:13,0.08172126152180934,1.3659305896575737e-05,3.564482394503793e-05,0.2105913811894241,3,1,[69065],0.12405044442312085,COMPLETE
253,253,0.01897245938724871,2023-02-05 03:42:45,2023-02-05 03:46:00,0 days 00:03:15,3.0079337962504926,5.925894454449351e-05,1.556683824537591e-08,0.3276345970403558,3,1,[69065],0.11886995042744809,COMPLETE
254,254,0.020103723685583445,2023-02-05 03:46:00,2023-02-05 03:49:14,0 days 00:03:14,0.0032593358938310625,0.005170962086427668,0.007416207726918486,2.252688763532113,3,1,[69065],0.13554440978762305,COMPLETE
255,255,0.02816698717937199,2023-02-05 03:49:14,2023-02-05 03:52:22,0 days 00:03:08,0.0007567865238176276,0.00014119128612713756,0.0013568899993413482,0.002024204623027336,3,1,[69065],0.17983794791366056,COMPLETE
256,256,0.028604791602052,2023-02-05 03:52:22,2023-02-05 03:55:28,0 days 00:03:06,0.00017493922204657298,1.4802726603513848e-06,0.004398588900077435,0.03814602984676,3,1,[69065],0.18195419429598791,COMPLETE
257,257,0.020468321113599263,2023-02-05 03:55:28,2023-02-05 03:58:39,0 days 00:03:11,12.068975617970352,0.059549532499675026,8.335306078851042e-07,42.51981727210729,3,1,[69065],0.13751458958740415,COMPLETE
258,258,0.01900902095617607,2023-02-05 03:58:39,2023-02-05 04:01:48,0 days 00:03:09,32.65363701953662,0.00030966446914376693,9.27767366449544e-06,43.2968757401711,3,1,[69065],0.12105949964079336,COMPLETE
259,259,0.01707463603449294,2023-02-05 04:01:48,2023-02-05 04:05:04,0 days 00:03:16,1.983537595834252,7.286722899364481e-05,0.009456446984536642,15.619434540120343,3,1,[69065],0.11201130198118901,COMPLETE
260,260,0.016637562364009713,2023-02-05 04:05:04,2023-02-05 04:08:16,0 days 00:03:12,0.0011273546908486557,6.096537053248196e-06,6.255864582588945e-08,7.340506587126333,3,1,[69065],0.09537425473758031,COMPLETE
261,261,0.02393484182149928,2023-02-05 04:08:16,2023-02-05 04:11:27,0 days 00:03:11,0.000714167262420507,0.0020171094665191315,5.899597687714407e-05,0.00043038889653266,3,1,[69065],0.15761837317070862,COMPLETE
262,262,0.016272569611034984,2023-02-05 04:11:27,2023-02-05 04:14:42,0 days 00:03:15,0.24884350829800447,0.0005912191481450844,0.0011053942529268607,2.51180719474663,3,1,[69065],0.10569888481224998,COMPLETE
263,263,0.013608953894687588,2023-02-05 04:14:42,2023-02-05 04:17:52,0 days 00:03:10,0.013557409048444559,4.036129776625497e-06,1.5533488019513966e-08,6.858253372173804,3,1,[69065],0.09734262562618574,COMPLETE
264,264,0.02149016425512452,2023-02-05 04:17:52,2023-02-05 04:21:05,0 days 00:03:13,0.37351222307025206,0.008046630927027619,0.0014930664389224183,0.0017233178980758962,3,1,[69065],0.13496064659829463,COMPLETE
265,265,0.021562999883918216,2023-02-05 04:21:05,2023-02-05 04:24:24,0 days 00:03:19,3.324412513074633,0.021924126441965723,0.0001295356639393852,0.29806418335218465,3,1,[69065],0.13798875192675997,COMPLETE
266,266,0.02010361586968556,2023-02-05 04:24:24,2023-02-05 04:27:39,0 days 00:03:15,3.8437057214926194,0.3732309049579449,0.000873336592098795,8.291628021554041,3,1,[69065],0.13981333234621893,COMPLETE
267,267,0.02094275898247189,2023-02-05 04:27:39,2023-02-05 04:30:46,0 days 00:03:07,68.06000014609774,0.0006033963691884231,2.660040985738241e-07,0.00036304753777242275,3,1,[69065],0.12828399138766608,COMPLETE
268,268,0.018497925682022406,2023-02-05 04:30:46,2023-02-05 04:34:03,0 days 00:03:17,1.7177050329861026,1.4379748736713869e-05,2.016272021146665e-05,0.0002099342218103221,3,1,[69065],0.11854114787753023,COMPLETE
269,269,0.02006712617802345,2023-02-05 04:34:03,2023-02-05 04:37:12,0 days 00:03:09,21.58717413171918,0.0016974872749929168,1.4460607162515877e-06,95.56346417894378,3,1,[69065],0.13609153953075884,COMPLETE
270,270,0.021526498212711898,2023-02-05 04:37:12,2023-02-05 04:40:23,0 days 00:03:11,2.148205317212335,0.8960940982051359,1.696400897217382e-06,22.98473340692735,3,1,[69065],0.13977639941142103,COMPLETE
271,271,0.021453530808931903,2023-02-05 04:40:23,2023-02-05 04:43:43,0 days 00:03:20,1.3857698226836437,0.0008834965357595227,0.008096143454239747,0.08289967377053689,3,1,[69065],0.13160416998350297,COMPLETE
272,272,0.02097922471504558,2023-02-05 04:43:43,2023-02-05 04:46:58,0 days 00:03:15,0.0016358329770017126,0.06617406095946891,0.0002548473965784228,6.433918944341911,3,1,[69065],0.13955765293415576,COMPLETE
273,273,0.017111604907923426,2023-02-05 04:46:58,2023-02-05 04:50:16,0 days 00:03:18,0.26380138411586446,1.7792528853300828e-05,2.309977928809368e-06,0.0005972443087461466,3,1,[69065],0.11321427583116173,COMPLETE
274,274,0.021854809601317176,2023-02-05 04:50:16,2023-02-05 04:53:31,0 days 00:03:15,0.13003518705459866,0.06053155688972416,0.002371378249001583,0.21513342215222342,3,1,[69065],0.13795229817373048,COMPLETE
275,275,0.028604791602052,2023-02-05 04:53:31,2023-02-05 04:56:42,0 days 00:03:11,0.000114257428600054,1.0813989179678448e-06,7.044713262766937e-05,0.050481535233030936,3,1,[69065],0.18195419429598791,COMPLETE
276,276,0.02138057538469611,2023-02-05 04:56:42,2023-02-05 04:59:54,0 days 00:03:12,0.036236359023698685,0.00047875375788585515,8.506451333225052e-05,0.045777154077889834,3,1,[69065],0.1355078601982399,COMPLETE
277,277,0.018571240492584486,2023-02-05 04:59:54,2023-02-05 05:03:13,0 days 00:03:19,3.8138892961507107,0.00023328362025690067,0.005647555070798559,12.583620643613543,3,1,[69065],0.11806739284267755,COMPLETE
278,278,0.017185147329825484,2023-02-05 05:03:13,2023-02-05 05:06:28,0 days 00:03:15,0.026343538217264956,9.202002180477755e-05,1.4807574902121273e-08,3.2065170171793005,3,1,[69065],0.10157617259073097,COMPLETE
279,279,0.01816941064116557,2023-02-05 05:06:28,2023-02-05 05:09:41,0 days 00:03:13,0.006596521218054064,2.4752137258309285e-06,4.629425421318468e-08,0.010142164061004981,3,1,[69065],0.1179213741783081,COMPLETE
280,280,0.022730681996649803,2023-02-05 05:09:41,2023-02-05 05:12:51,0 days 00:03:10,0.003730511570272136,0.006751925359688464,5.282802444195895e-06,0.00019923294923999139,3,1,[69065],0.14338848356101055,COMPLETE
281,281,0.0226574630224414,2023-02-05 05:12:51,2023-02-05 05:16:01,0 days 00:03:10,0.004232933826943326,0.19266284838130532,0.002195853260609141,0.004370836638329189,3,1,[69065],0.14572353631832427,COMPLETE
282,282,0.019410479441724488,2023-02-05 05:16:01,2023-02-05 05:19:15,0 days 00:03:14,8.11337295712638,0.0001239610309402718,1.1101219931816352e-06,0.0003691881774278624,3,1,[69065],0.11930829392961755,COMPLETE
283,283,0.02130779965362346,2023-02-05 05:19:15,2023-02-05 05:22:23,0 days 00:03:08,0.0013307664477155586,0.13864650859861063,1.192215823329199e-08,0.07722932551425338,3,1,[69065],0.14247631314672318,COMPLETE
284,284,0.020359127568129767,2023-02-05 05:22:23,2023-02-05 05:25:38,0 days 00:03:15,0.20210332658235278,0.784210717756291,3.1488525787866283e-07,0.00181688199640739,3,1,[69065],0.1422212207323263,COMPLETE
285,285,0.013207124043268676,2023-02-05 05:25:38,2023-02-05 05:28:52,0 days 00:03:14,6.2706269058768775,1.1872557217360291e-06,3.1718732695288514e-06,12.698033226917609,3,1,[69065],0.10905603228151738,COMPLETE
286,286,0.02207377171037823,2023-02-05 05:28:52,2023-02-05 05:32:03,0 days 00:03:11,0.0006251680935714318,0.046162711493490084,3.8562344010429244e-06,0.00010930761905521973,3,1,[69065],0.14459245171315271,COMPLETE
287,287,0.01871703154561397,2023-02-05 05:32:03,2023-02-05 05:35:21,0 days 00:03:18,1.1757922144673878,5.710995192216026e-05,1.5519090500747607e-05,0.0006922220053087757,3,1,[69065],0.12018312410460393,COMPLETE
288,288,0.02105214420064874,2023-02-05 05:35:21,2023-02-05 05:38:33,0 days 00:03:12,0.051880163544552826,0.021314629948408468,0.0005658182653949474,0.0017870956228571925,3,1,[69065],0.13995902756289472,COMPLETE
289,289,0.020359103609041345,2023-02-05 05:38:34,2023-02-05 05:41:48,0 days 00:03:14,0.001041338250604735,0.35133326826254346,2.6283559029470005e-07,0.03306609748066932,3,1,[69065],0.14043314198407367,COMPLETE
290,290,0.022292745798983483,2023-02-05 05:41:48,2023-02-05 05:45:01,0 days 00:03:13,0.0015461609333584688,0.08816530515932705,7.126902242882624e-06,0.04938899005615596,3,1,[69065],0.14455606983738847,COMPLETE
291,291,0.02101576232488452,2023-02-05 05:45:01,2023-02-05 05:48:17,0 days 00:03:16,7.140322799908044,0.022181448640049634,1.304094449823488e-08,0.003959962591393699,3,1,[69065],0.13798893161992307,COMPLETE
292,292,0.019446585787971888,2023-02-05 05:48:17,2023-02-05 05:51:33,0 days 00:03:16,0.007541509205711589,0.0008465266667571582,0.0003082582212081547,13.366641876153667,3,1,[69065],0.11817698171310596,COMPLETE
293,293,0.009413346146653819,2023-02-05 05:51:33,2023-02-05 05:54:47,0 days 00:03:14,0.000129058518480592,1.4545330155219197e-06,6.692237346275971e-08,55.71837821017516,3,1,[69065],0.09238326203707596,COMPLETE
294,294,0.021307572042283476,2023-02-05 05:54:47,2023-02-05 05:58:07,0 days 00:03:20,0.046675847082958265,0.0064853756645173646,0.0013010650408079637,2.4000587347732485,3,1,[69065],0.1371494291208105,COMPLETE
295,295,0.017439592848835044,2023-02-05 05:58:07,2023-02-05 06:01:22,0 days 00:03:15,0.041767804112250326,1.18528391704613e-06,4.064938089034248e-07,0.0053840074059214585,3,1,[69065],0.11689979458675544,COMPLETE
296,296,0.028641281293714103,2023-02-05 06:01:22,2023-02-05 06:04:38,0 days 00:03:16,0.000449386501551579,3.499762748025497e-06,7.245599542269591e-05,0.05990269106991329,3,1,[69065],0.1817352561460153,COMPLETE
297,297,0.02174556813767084,2023-02-05 06:04:38,2023-02-05 06:07:56,0 days 00:03:18,0.23683225311766654,0.21162125036358553,0.009609455751162019,0.0038148342563199596,3,1,[69065],0.1401051061249852,COMPLETE
298,298,0.015871374675459172,2023-02-05 06:07:56,2023-02-05 06:11:04,0 days 00:03:08,0.0011988429200662754,0.00022218254132327125,1.3250854358303101e-08,71.4392482853262,3,1,[69065],0.10493348777361727,COMPLETE
299,299,0.02200067253161192,2023-02-05 06:11:04,2023-02-05 06:14:21,0 days 00:03:17,0.00036305826236500806,0.03568796115395635,0.00036014208319824813,26.817354749728867,3,1,[69065],0.13974000555611257,COMPLETE
